date,Market,District,Arrivals,Min,Max,Modal,avg_rainfall,temperature_2m_min,temperature_2m_max,temperature_2m_avg,rain_min,rain_max,rain_avg,soil_temperature_0_to_7cm_min,soil_temperature_0_to_7cm_max,soil_temperature_0_to_7cm_avg,soil_moisture_0_to_7cm_min,soil_moisture_0_to_7cm_max,soil_moisture_0_to_7cm_avg
2024-09-13,SAKLESHPUR,Hassan,53,35000,37500,35000,2.3822753283901137,18.95,25.75,21.00625,0.0,0.1,0.025,19.8,24.35,21.6,0.479,0.497,0.48708332
2024-09-13,SAKLESHPUR,Hassan,448,17500,25076,21875,2.3822753283901137,18.95,25.75,21.00625,0.0,0.1,0.025,19.8,24.35,21.6,0.479,0.497,0.48708332
2024-10-15,SAKLESHPUR,Hassan,5,45000,45000,45000,91.53704069687758,18.8,21.35,19.768751,0.3,3.3,0.76666665,19.6,21.05,20.222918,0.505,0.519,0.5125
2024-10-15,SAKLESHPUR,Hassan,403,21628,33211,29602,91.53704069687758,18.8,21.35,19.768751,0.3,3.3,0.76666665,19.6,21.05,20.222918,0.505,0.519,0.5125
2024-10-16,SAKLESHPUR,Hassan,10,35000,35000,35000,91.53704069687758,18.35,25.4,20.516666,0.0,1.8,0.22916667,19.35,23.15,20.658333,0.49,0.518,0.5019583
2024-10-19,SAKLESHPUR,Hassan,3,39500,39500,39500,91.53704069687758,18.55,25.45,20.891666,0.0,6.0,0.4625,20.3,23.65,21.577082,0.474,0.518,0.49220833
2024-10-19,SAKLESHPUR,Hassan,345,23000,31500,25783,91.53704069687758,18.55,25.45,20.891666,0.0,6.0,0.4625,20.3,23.65,21.577082,0.474,0.518,0.49220833
2024-10-25,BELUR,Hassan,1150,25000,39400,35000,78.63742024436213,17.0,25.3,20.866667,0.0,0.0,0.0,19.55,26.55,22.737501,0.455,0.478,0.46725
2024-10-29,BELUR,Hassan,54,38000,40000,38500,12.472455996232242,17.2,26.9,21.314583,0.0,0.1,0.0125,19.75,27.5,23.135416,0.399,0.419,0.40941668
2024-10-30,SAKLESHPUR,Hassan,94,35000,52133,46318,12.472455996232242,18.0,25.85,20.979166,0.0,0.9,0.10833333,19.8,24.9,21.99375,0.441,0.45,0.44291666
2024-10-30,SAKLESHPUR,Hassan,646,22900,31500,28032,12.472455996232242,18.0,25.85,20.979166,0.0,0.9,0.10833333,19.8,24.9,21.99375,0.441,0.45,0.44291666
2024-11-11,BELUR,Hassan,185,35500,60000,50000,8.523453518470918,16.35,26.1,20.6,0.0,0.0,0.0,17.5,26.6,21.704168,0.316,0.327,0.32195833
2024-11-11,SAKLESHPUR,Hassan,5,35000,35000,35000,8.523453518470918,15.55,26.3,20.602083,0.0,0.0,0.0,17.55,24.95,21.033333,0.337,0.347,0.34204164
2024-11-13,SAKLESHPUR,Hassan,7,61000,61000,61000,8.523453518470918,18.15,27.25,21.34375,0.0,2.9,0.18333334,19.5,25.9,21.93125,0.382,0.424,0.40033332
2024-11-14,SAKLESHPUR,Hassan,301,35000,68700,48187,8.523453518470918,19.05,26.25,21.160418,0.0,2.8,0.35416666,20.1,25.35,21.810417,0.409,0.481,0.4306667
2024-11-14,SAKLESHPUR,Hassan,1063,25000,29205,26156,8.523453518470918,19.05,26.25,21.160418,0.0,2.8,0.35416666,20.1,25.35,21.810417,0.409,0.481,0.4306667
2024-11-19,BELUR,Hassan,93,40000,40000,40000,1.984956448138156,16.3,25.6,20.625,0.0,0.1,0.0125,19.0,26.25,22.122917,0.357,0.37,0.3640417
2024-11-25,BELUR,Hassan,49,37600,38100,37600,38.71133107079585,16.4,25.8,20.402082,0.0,0.0,0.0,18.35,27.85,22.35,0.274,0.279,0.276375
2024-11-26,BELUR,Hassan,674,34900,35000,34900,38.71133107079585,15.85,26.85,21.058332,0.0,0.0,0.0,18.45,28.15,22.833334,0.264,0.274,0.26825
2024-11-26,SAKLESHPUR,Hassan,71,35000,35514,35500,38.71133107079585,15.55,27.15,21.008333,0.0,0.0,0.0,17.55,25.55,21.168749,0.306,0.317,0.31120834
2024-11-26,SAKLESHPUR,Hassan,254,28148,34000,31500,38.71133107079585,15.55,27.15,21.008333,0.0,0.0,0.0,17.55,25.55,21.168749,0.306,0.317,0.31120834
2024-11-30,BELUR,Hassan,13,35000,40000,37500,38.71133107079585,17.5,24.55,20.641666,0.0,0.2,0.0125,19.2,25.1,21.995834,0.248,0.262,0.25454167
2024-11-30,SAKLESHPUR,Hassan,63,35000,35320,35315,38.71133107079585,16.9,24.2,20.441668,0.0,0.0,0.0,18.55,23.7,21.035418,0.277,0.291,0.28125
2024-11-30,SAKLESHPUR,Hassan,154,30000,34500,34500,38.71133107079585,16.9,24.2,20.441668,0.0,0.0,0.0,18.55,23.7,21.035418,0.277,0.291,0.28125
2024-12-07,SAKLESHPUR,Hassan,7,26200,26200,26200,23.331989983384364,16.6,26.15,20.758333,0.0,0.5,0.083333336,18.9,25.5,21.752083,0.405,0.436,0.42437497
2024-12-09,SAKLESHPUR,Hassan,130,38178,62500,45000,0.0526562692542601,16.8,26.8,20.958334,0.0,0.2,0.029166667,18.75,26.15,21.88125,0.399,0.413,0.4075
2024-12-09,SAKLESHPUR,Hassan,134,25000,26400,25500,0.0526562692542601,16.8,26.8,20.958334,0.0,0.2,0.029166667,18.75,26.15,21.88125,0.399,0.413,0.4075
2024-12-10,SAKLESHPUR,Hassan,7,21000,21000,21000,0.0526562692542601,17.55,26.5,21.481249,0.0,0.1,0.004166667,19.35,25.8,22.016668,0.405,0.418,0.41166666
2024-12-12,BELUR,Hassan,54,40000,40500,40000,0.0526562692542601,17.75,22.75,20.016666,0.0,0.6,0.09166667,19.95,23.05,21.327084,0.366,0.381,0.37345836
2024-12-13,SAKLESHPUR,Hassan,301,35200,72686,48066,0.0526562692542601,18.9,23.3,20.808332,0.0,0.3,0.083333336,19.6,22.45,21.066668,0.398,0.411,0.40370834
2024-12-13,SAKLESHPUR,Hassan,527,25000,26240,25000,0.0526562692542601,18.9,23.3,20.808332,0.0,0.3,0.083333336,19.6,22.45,21.066668,0.398,0.411,0.40370834
2024-12-16,BELUR,Hassan,16,42200,42930,42900,0.0,13.95,25.35,18.658333,0.0,0.0,0.0,17.05,26.4,20.856249,0.37,0.388,0.38008332
2024-12-16,SAKLESHPUR,Hassan,81,26119,26119,26119,0.0,13.5,25.3,18.510416,0.0,0.0,0.0,17.1,24.45,20.041666,0.365,0.382,0.373625
2024-12-23,SAKLESHPUR,Hassan,147,35000,65000,50000,0.0,16.55,24.25,19.7875,0.0,0.2,0.033333335,19.2,25.05,21.572916,0.327,0.341,0.33295834
2024-12-23,SAKLESHPUR,Hassan,628,25500,30000,28000,0.0,16.55,24.25,19.7875,0.0,0.2,0.033333335,19.2,25.05,21.572916,0.327,0.341,0.33295834
2024-12-24,BELUR,Hassan,13,40000,43700,43500,0.0,16.8,26.5,20.802084,0.0,0.2,0.029166667,19.3,28.35,22.979166,0.324,0.334,0.32891667
2024-12-24,SAKLESHPUR,Hassan,25,25980,25980,25980,0.0,16.3,26.0,20.054167,0.0,0.1,0.004166667,18.05,25.3,21.260416,0.318,0.336,0.328875
2024-12-26,BELUR,Hassan,802,35000,35000,35000,0.0,16.2,26.45,20.949999,0.0,0.2,0.041666668,18.65,26.9,22.522917,0.32,0.329,0.32608333
2024-12-30,SAKLESHPUR,Hassan,109,36000,36000,36000,0.7026089088794526,15.6,27.35,20.902082,0.0,0.0,0.0,18.05,25.8,21.660416,0.306,0.315,0.31070834
2024-12-30,SAKLESHPUR,Hassan,323,25000,34000,30000,0.7026089088794526,15.6,27.35,20.902082,0.0,0.0,0.0,18.05,25.8,21.660416,0.306,0.315,0.31070834
2024-12-31,BELUR,Hassan,38,39000,39957,39000,0.7026089088794526,15.95,27.2,20.991667,0.0,0.0,0.0,18.95,28.35,22.94375,0.3,0.314,0.308
2024-12-31,HASSAN,Hassan,20,52083,52083,52083,0.7026089088794526,16.1,27.7,21.36875,0.0,0.0,0.0,19.0,28.4,23.0875,0.284,0.299,0.29229167
2025-01-02,SAKLESHPUR,Hassan,3,30000,30000,30000,0.7026089088794526,15.0,26.2,19.979166,0.0,0.0,0.0,18.0,25.85,21.3125,0.281,0.285,0.282625
2025-01-03,SAKLESHPUR,Hassan,25,35000,35000,35000,0.7026089088794526,14.5,25.85,19.439583,0.0,0.0,0.0,16.95,25.2,20.666666,0.28,0.292,0.28566667
2025-01-04,SAKLESHPUR,Hassan,115,26209,26209,26209,0.7026089088794526,14.15,26.15,19.268751,0.0,0.0,0.0,17.2,25.75,20.597918,0.279,0.283,0.28075
2025-01-05,BELUR,Hassan,36,39844,39844,39844,0.7026089088794526,13.85,26.05,19.564583,0.0,0.0,0.0,16.0,28.3,21.339584,0.281,0.286,0.28366667
2025-01-10,SAKLESHPUR,Hassan,47,35500,64000,50000,0.2643422484512193,15.3,26.95,20.38125,0.0,0.0,0.0,17.1,26.15,20.858334,0.284,0.304,0.29204166
2025-01-10,SAKLESHPUR,Hassan,447,25000,34500,30000,0.2643422484512193,15.3,26.95,20.38125,0.0,0.0,0.0,17.1,26.15,20.858334,0.284,0.304,0.29204166
2025-01-11,SAKLESHPUR,Hassan,60,26330,26330,26330,0.2643422484512193,14.9,27.25,20.389584,0.0,0.0,0.0,16.8,26.35,20.860416,0.294,0.304,0.30091667
2025-01-15,BELUR,Hassan,316,3600,59000,36000,0.4885454577153361,16.3,24.65,20.635416,0.0,0.4,0.020833334,19.4,24.75,22.079168,0.329,0.339,0.335875
2025-01-15,SAKLESHPUR,Hassan,13,35000,35000,35000,0.4885454577153361,16.45,25.45,20.856249,0.0,0.0,0.0,19.2,25.0,21.810417,0.321,0.347,0.33504167
2025-01-16,BELUR,Hassan,124,40971,40971,40971,0.4885454577153361,16.25,26.85,21.172916,0.0,0.0,0.0,19.35,28.85,23.177084,0.316,0.333,0.3232917
2025-01-20,SAKLESHPUR,Hassan,153,48011,62500,48011,0.7611777624259076,16.95,27.0,20.883333,0.0,0.0,0.0,18.2,26.4,21.504166,0.325,0.337,0.33183333
2025-01-20,SAKLESHPUR,Hassan,353,22500,30442,28000,0.7611777624259076,16.95,27.0,20.883333,0.0,0.0,0.0,18.2,26.4,21.504166,0.325,0.337,0.33183333
2025-01-21,SAKLESHPUR,Hassan,34,26208,26208,26208,0.7611777624259076,13.0,26.95,19.808332,0.0,0.0,0.0,16.6,26.45,20.983334,0.314,0.327,0.32145834
2025-01-27,BELUR,Hassan,31,37100,40000,39100,0.3477176790479988,13.7,27.0,19.860416,0.0,0.0,0.0,15.4,28.1,21.141666,0.291,0.3,0.2955
2025-01-27,SAKLESHPUR,Hassan,9,35700,35700,35700,0.3477176790479988,11.8,27.1,19.341667,0.0,0.0,0.0,14.6,26.15,19.910418,0.29,0.301,0.29579166
2025-02-05,SAKLESHPUR,Hassan,50,35000,35000,35000,0.3477176790479988,13.95,28.85,20.960417,0.0,0.0,0.0,17.05,28.25,22.027084,0.271,0.275,0.2731667
2025-02-06,SAKLESHPUR,Hassan,168,35486,64000,40000,0.3477176790479988,14.75,28.8,21.15,0.0,0.0,0.0,17.05,28.1,21.770834,0.268,0.271,0.26975
2025-02-06,SAKLESHPUR,Hassan,84,25624,25624,25624,0.3477176790479988,14.75,28.8,21.15,0.0,0.0,0.0,17.05,28.1,21.770834,0.268,0.271,0.26975
2025-02-10,SAKLESHPUR,Hassan,41,35000,35000,35000,0.3477176790479988,14.55,28.55,21.275,0.0,0.0,0.0,17.3,28.5,22.231249,0.26,0.262,0.26125
2025-02-12,BELUR,Hassan,64,40000,65000,40800,0.3477176790479988,15.1,30.4,22.316666,0.0,0.0,0.0,17.2,30.8,23.108332,0.275,0.282,0.279
2025-02-15,SAKLESHPUR,Hassan,8,26800,26800,26800,0.3477176790479988,15.3,30.3,22.775,0.0,0.0,0.0,19.5,30.7,24.339584,0.257,0.257,0.257
2025-02-16,SAKLESHPUR,Hassan,140,35000,99000,73400,0.3477176790479988,15.75,31.1,22.785416,0.0,0.0,0.0,17.75,30.75,23.518751,0.257,0.257,0.257
2025-02-17,BELUR,Hassan,22,41300,42000,41300,0.3477176790479988,16.65,31.05,23.28125,0.0,0.0,0.0,18.45,32.9,24.820833,0.251,0.254,0.252625
2025-02-17,SAKLESHPUR,Hassan,1,69600,69600,69600,0.3477176790479988,15.3,30.9,22.391668,0.0,0.0,0.0,17.8,30.85,23.585417,0.257,0.257,0.257
2025-02-19,SAKLESHPUR,Hassan,12,36000,36000,36000,0.3477176790479988,15.1,31.85,23.008333,0.0,0.0,0.0,19.3,31.65,24.954168,0.257,0.257,0.257
2025-02-20,SAKLESHPUR,Hassan,59,35000,35033,35000,0.3477176790479988,16.65,31.2,23.370834,0.0,0.0,0.0,20.8,31.7,25.475,0.257,0.257,0.257
2025-02-21,SAKLESHPUR,Hassan,28,35500,35900,35900,0.3477176790479988,16.8,31.8,23.449999,0.0,0.0,0.0,19.5,31.6,25.054167,0.257,0.257,0.257
2025-02-22,BELUR,Hassan,70,40000,44600,44300,0.3477176790479988,18.2,31.3,24.652084,0.0,0.0,0.0,21.0,34.25,26.85,0.241,0.242,0.241625
2025-02-22,SAKLESHPUR,Hassan,42,35500,35500,35500,0.3477176790479988,17.25,31.5,23.637499,0.0,0.0,0.0,20.0,31.95,25.291666,0.257,0.257,0.257
2025-02-24,BELUR,Hassan,69,40000,44600,44300,0.3477176790479988,17.75,30.2,23.560417,0.0,0.0,0.0,20.0,32.95,25.889582,0.235,0.241,0.239125
2025-02-24,SAKLESHPUR,Hassan,50,35000,35000,35000,0.3477176790479988,16.25,30.25,23.254166,0.0,0.0,0.0,19.65,30.9,24.777084,0.257,0.257,0.257
2025-02-25,BELUR,Hassan,379,41200,68500,67700,0.3477176790479988,16.6,30.15,23.054167,0.0,0.0,0.0,19.55,33.0,25.529167,0.24,0.24,0.24
2025-02-26,SAKLESHPUR,Hassan,31,35000,36100,35000,0.3477176790479988,17.5,30.45,23.620834,0.0,0.0,0.0,20.05,30.85,24.829168,0.247,0.257,0.2545
2025-02-28,SAKLESHPUR,Hassan,128,35000,41688,35000,0.3477176790479988,15.45,30.8,22.947916,0.0,0.0,0.0,19.15,31.15,24.425001,0.257,0.257,0.257
2019-01-01,GONIKOPPAL,Kodagu,454,30000,30000,30000,1.1282044577207824,13.75,25.85,20.028946,0.0,0.0,0.0,16.3,23.6,19.68158,0.209,0.218,0.21315788
2019-01-01,SOMWARPET,Kodagu,19,29000,29000,29000,1.1282044577207824,12.15,24.3,18.576317,0.0,0.0,0.0,14.05,21.7,17.68421,0.361,0.368,0.36389473
2019-01-02,GONIKOPPAL,Kodagu,2929,30000,36002,30000,1.1282044577207824,12.8,26.1,18.356249,0.0,0.0,0.0,15.1,23.25,18.633333,0.2,0.21,0.20525001
2019-01-03,GONIKOPPAL,Kodagu,1733,30000,39437,35000,1.1282044577207824,14.5,27.05,19.352083,0.0,0.0,0.0,16.85,24.05,19.866667,0.189,0.2,0.19516666
2019-01-04,GONIKOPPAL,Kodagu,1564,30000,37000,35000,1.1282044577207824,14.75,27.0,19.48125,0.0,0.0,0.0,16.95,24.15,19.866667,0.182,0.19,0.18545832
2019-01-05,GONIKOPPAL,Kodagu,1275,30000,35500,34900,1.1282044577207824,13.55,27.2,19.456251,0.0,0.0,0.0,16.6,24.35,19.625,0.177,0.183,0.180125
2019-01-07,GONIKOPPAL,Kodagu,863,32000,40493,34000,0.4242191126110493,13.55,27.75,19.160418,0.0,0.0,0.0,15.2,24.45,19.137499,0.174,0.179,0.17758334
2019-01-07,SOMWARPET,Kodagu,25,30000,30000,30000,0.4242191126110493,12.5,26.1,18.216667,0.0,0.0,0.0,13.5,22.4,17.308332,0.328,0.332,0.33033332
2019-01-09,GONIKOPPAL,Kodagu,955,30000,35000,34500,0.4242191126110493,13.5,28.05,19.789583,0.0,0.0,0.0,15.4,24.55,19.116667,0.172,0.18,0.176
2019-01-09,SOMWARPET,Kodagu,246,33000,40000,35000,0.4242191126110493,11.75,26.2,18.745832,0.0,0.0,0.0,12.7,22.4,17.00625,0.32,0.327,0.32408333
2019-01-10,GONIKOPPAL,Kodagu,10,35800,35800,35800,0.4242191126110493,12.75,27.95,18.991667,0.0,0.0,0.0,14.25,24.5,18.66875,0.167,0.173,0.17020833
2019-01-11,GONIKOPPAL,Kodagu,104,35000,36500,36000,0.4242191126110493,12.7,28.0,19.106249,0.0,0.0,0.0,14.0,24.5,18.583334,0.165,0.169,0.16729166
2019-01-14,SOMWARPET,Kodagu,272,26500,35000,33000,1.976647256854424,12.0,25.85,19.3375,0.0,0.0,0.0,13.6,22.35,17.295834,0.307,0.309,0.30841666
2019-01-18,GONIKOPPAL,Kodagu,15,35360,35360,35360,1.976647256854424,13.85,27.95,20.033333,0.0,0.0,0.0,15.2,24.85,19.341667,0.15,0.156,0.15304166
2019-01-18,SOMWARPET,Kodagu,91,28000,34500,33500,1.976647256854424,11.85,26.4,18.65625,0.0,0.0,0.0,13.0,22.3,17.052084,0.297,0.302,0.29945832
2019-01-19,SOMWARPET,Kodagu,430,30000,35000,35000,1.976647256854424,11.95,26.4,18.733334,0.0,0.0,0.0,12.85,22.35,16.935417,0.299,0.302,0.30075
2019-01-21,SOMWARPET,Kodagu,25,32500,32500,32500,0.0546557391885996,12.55,27.05,18.402082,0.0,0.0,0.0,12.55,22.6,16.99375,0.296,0.298,0.29704165
2019-01-23,SOMWARPET,Kodagu,20,27000,27000,27000,0.0546557391885996,13.05,27.4,19.422916,0.0,0.0,0.0,14.2,23.15,18.418749,0.289,0.293,0.29120836
2019-01-28,SOMWARPET,Kodagu,17,30000,30000,30000,0.0195065907069613,14.2,25.6,19.335417,0.0,0.2,0.008333334,16.4,22.5,19.220833,0.298,0.301,0.29945835
2019-01-30,SOMWARPET,Kodagu,253,30000,33000,33000,0.0195065907069613,14.4,24.75,19.227083,0.0,0.0,0.0,16.6,22.5,18.789583,0.299,0.301,0.300375
2019-01-31,SOMWARPET,Kodagu,200,31500,33000,33000,0.0195065907069613,13.5,25.4,19.125,0.0,0.0,0.0,14.8,22.65,18.229166,0.3,0.301,0.30058333
2019-02-01,GONIKOPPAL,Kodagu,502,39001,39283,39200,0.0195065907069613,14.2,28.05,19.704166,0.0,0.4,0.016666668,16.1,25.0,20.0875,0.146,0.15,0.14879167
2019-02-04,GONIKOPPAL,Kodagu,105,29000,29000,29000,1.3539864477496966,16.65,29.65,22.339584,0.0,0.0,0.0,18.3,26.75,21.691666,0.148,0.152,0.15041666
2019-02-04,SOMWARPET,Kodagu,30,2500,2500,2500,1.3539864477496966,14.8,27.65,20.614584,0.0,0.0,0.0,16.8,24.15,19.660418,0.301,0.304,0.302875
2019-02-06,SOMWARPET,Kodagu,27,40000,40000,40000,1.3539864477496966,16.7,27.6,20.737501,0.0,0.6,0.0375,17.4,23.75,20.204166,0.303,0.308,0.305625
2019-02-07,GONIKOPPAL,Kodagu,99,30000,35000,33500,1.3539864477496966,17.55,29.6,21.808334,0.0,1.0,0.0875,19.4,26.6,22.339584,0.153,0.171,0.160375
2019-02-11,GONIKOPPAL,Kodagu,495,30000,33500,32009,0.1066238100583456,18.15,29.55,22.418749,0.0,0.3,0.025,19.85,26.85,22.643751,0.178,0.183,0.181
2019-02-11,SOMWARPET,Kodagu,201,31500,31500,31500,0.1066238100583456,17.15,26.55,20.852083,0.0,0.1,0.020833334,18.1,23.6,20.456251,0.393,0.405,0.39808333
2019-02-12,SOMWARPET,Kodagu,34,27750,32500,32500,0.1066238100583456,15.9,27.05,20.991667,0.0,0.0,0.0,18.4,24.55,21.058332,0.378,0.393,0.38533333
2019-02-13,SOMWARPET,Kodagu,25,25000,25000,25000,0.1066238100583456,15.7,27.15,20.9375,0.0,0.0,0.0,18.65,24.8,21.043749,0.367,0.378,0.37208334
2019-02-14,GONIKOPPAL,Kodagu,520,29000,30000,30000,0.1066238100583456,17.3,30.7,22.510416,0.0,0.0,0.0,20.15,28.0,23.183334,0.161,0.17,0.164875
2019-02-16,GONIKOPPAL,Kodagu,1650,29500,39604,30000,0.1066238100583456,16.85,30.75,22.802084,0.0,0.0,0.0,19.05,27.85,23.00625,0.152,0.158,0.15545833
2019-02-18,GONIKOPPAL,Kodagu,2366,29500,33000,30000,1.927866741234343,15.05,30.25,21.829168,0.0,0.0,0.0,17.35,27.7,22.020834,0.148,0.155,0.15191667
2019-02-19,GONIKOPPAL,Kodagu,699,29500,34650,30000,1.927866741234343,15.0,30.8,22.2125,0.0,0.0,0.0,17.5,27.9,22.11875,0.143,0.152,0.14608334
2019-02-20,GONIKOPPAL,Kodagu,124,27500,30525,29500,1.927866741234343,17.65,32.55,23.762499,0.0,0.1,0.004166667,19.25,29.05,23.410416,0.14,0.144,0.14220834
2019-02-20,SOMWARPET,Kodagu,30,23000,23000,23000,1.927866741234343,17.65,29.45,22.489584,0.0,0.1,0.008333334,18.65,26.2,21.789583,0.324,0.328,0.32575
2019-02-21,SOMWARPET,Kodagu,111,31800,33368,33368,1.927866741234343,15.95,28.75,22.377083,0.0,0.0,0.0,18.0,25.9,21.475,0.32,0.325,0.32258335
2019-02-23,GONIKOPPAL,Kodagu,70,28000,32000,28000,1.927866741234343,16.65,32.9,23.635416,0.0,0.0,0.0,19.4,29.4,23.38125,0.134,0.139,0.13658334
2019-02-25,GONIKOPPAL,Kodagu,769,30000,45000,43975,0.333327042387226,14.5,32.9,22.995834,0.0,0.0,0.0,17.9,29.45,22.860418,0.141,0.145,0.142875
2019-02-26,GONIKOPPAL,Kodagu,83,25000,32000,26000,0.333327042387226,18.2,31.35,23.129166,0.0,0.1,0.008333334,20.25,28.55,23.699999,0.136,0.143,0.139125
2019-02-28,GONIKOPPAL,Kodagu,181,25000,33000,25500,0.333327042387226,15.55,31.25,22.245834,0.0,0.0,0.0,19.15,28.6,23.0875,0.141,0.144,0.14279167
2019-02-28,SOMWARPET,Kodagu,392,26000,35000,31758,0.333327042387226,15.95,29.9,21.441666,0.0,0.0,0.0,18.35,26.4,21.745834,0.301,0.305,0.30324998
2019-03-01,GONIKOPPAL,Kodagu,80,28000,28000,28000,0.333327042387226,16.45,32.45,23.324999,0.0,0.0,0.0,18.05,29.3,23.035416,0.137,0.143,0.13966666
2019-03-05,GONIKOPPAL,Kodagu,689,32000,42001,34500,1.540535643825563,17.25,29.55,22.777084,0.0,0.4,0.037499998,19.95,27.9,23.50625,0.152,0.157,0.15366666
2019-03-06,GONIKOPPAL,Kodagu,498,32000,34280,34000,1.540535643825563,17.6,31.5,23.566666,0.0,0.0,0.0,19.7,28.95,23.847916,0.147,0.152,0.14958332
2019-03-07,SOMWARPET,Kodagu,163,26885,30000,26885,1.540535643825563,20.8,31.05,25.2125,0.0,0.0,0.0,20.25,28.25,23.966667,0.303,0.31,0.307
2019-03-08,GONIKOPPAL,Kodagu,935,29500,35004,30000,1.540535643825563,15.7,31.3,22.30625,0.0,0.0,0.0,17.45,28.3,22.710417,0.137,0.143,0.13883333
2019-03-08,SOMWARPET,Kodagu,25,30000,30000,30000,1.540535643825563,16.9,31.2,23.229166,0.0,0.0,0.0,18.6,27.85,22.947916,0.301,0.303,0.30204168
2019-03-11,SOMWARPET,Kodagu,40,29500,29500,29500,0.7121223130774249,18.65,29.0,22.708334,0.0,0.3,0.029166667,20.85,26.75,23.216667,0.3,0.309,0.30404165
2019-03-12,GONIKOPPAL,Kodagu,564,29500,35002,32500,0.7121223130774249,18.25,32.2,23.94375,0.0,0.0,0.0,20.95,29.35,24.354166,0.156,0.162,0.15958333
2019-03-13,SOMWARPET,Kodagu,381,26705,30497,29700,0.7121223130774249,19.45,30.35,24.122917,0.0,0.0,0.0,18.45,27.4,22.495834,0.31,0.313,0.31179166
2019-03-14,GONIKOPPAL,Kodagu,116,29000,35000,32500,0.7121223130774249,15.85,33.55,24.074999,0.0,0.0,0.0,18.4,30.0,23.364584,0.146,0.152,0.149125
2019-03-14,SOMWARPET,Kodagu,9,22500,22500,22500,0.7121223130774249,17.0,31.05,23.704168,0.0,0.0,0.0,17.95,27.6,22.227083,0.307,0.311,0.30870834
2019-03-15,GONIKOPPAL,Kodagu,298,29000,35000,32500,0.7121223130774249,17.9,33.4,23.96875,0.0,0.0,0.0,18.7,29.95,23.658333,0.143,0.148,0.14583333
2019-03-18,GONIKOPPAL,Kodagu,438,28000,31000,29500,0.6979129716191813,17.15,32.3,23.456251,0.0,0.0,0.0,19.25,29.5,23.94375,0.137,0.14,0.138875
2019-03-18,SOMWARPET,Kodagu,181,24967,25000,24967,0.6979129716191813,17.4,30.6,23.09375,0.0,0.1,0.004166667,18.15,27.05,22.585417,0.298,0.301,0.30020833
2019-03-19,GONIKOPPAL,Kodagu,350,29500,34000,32500,0.6979129716191813,18.15,29.05,23.139582,0.0,0.3,0.025,20.7,28.1,24.027084,0.139,0.143,0.14075
2019-03-20,GONIKOPPAL,Kodagu,306,26000,33500,28000,0.6979129716191813,18.15,28.0,22.764582,0.0,0.2,0.033333335,20.6,26.95,23.737501,0.142,0.147,0.1445
2019-03-20,SOMWARPET,Kodagu,55,25000,25000,25000,0.6979129716191813,18.5,26.45,21.949999,0.0,0.5,0.10833334,19.55,25.4,22.50625,0.3,0.316,0.3076667
2019-03-21,SOMWARPET,Kodagu,42,25000,25000,25000,0.6979129716191813,18.1,26.95,22.262499,0.0,0.3,0.075,19.55,25.7,22.591667,0.316,0.325,0.318875
2019-03-22,GONIKOPPAL,Kodagu,695,29000,39665,29500,0.6979129716191813,18.4,32.0,23.866667,0.0,0.2,0.0125,19.95,29.35,24.15,0.15,0.151,0.15045834
2019-03-23,GONIKOPPAL,Kodagu,153,23800,28500,24455,0.6979129716191813,20.0,30.05,23.939583,0.0,0.3,0.029166667,21.35,28.65,24.564583,0.148,0.151,0.14933334
2019-03-26,GONIKOPPAL,Kodagu,306,28000,36431,29239,1.9759743628162896,19.05,33.95,24.80625,0.0,0.0,0.0,21.45,30.85,25.295832,0.143,0.148,0.14625
2019-03-26,SOMWARPET,Kodagu,122,26000,26000,26000,1.9759743628162896,19.5,31.35,24.441666,0.0,0.1,0.004166667,20.2,28.2,23.989584,0.31,0.314,0.31275
2019-03-27,GONIKOPPAL,Kodagu,110,28000,28000,28000,1.9759743628162896,20.5,32.8,24.997917,0.0,0.2,0.020833334,23.05,30.65,25.958334,0.146,0.15,0.14845833
2019-03-28,GONIKOPPAL,Kodagu,196,29000,36138,29500,1.9759743628162896,17.8,34.9,25.135416,0.0,0.0,0.0,21.8,31.75,25.945833,0.142,0.148,0.14608334
2019-03-28,SOMWARPET,Kodagu,317,25000,29958,29958,1.9759743628162896,18.55,32.55,24.704168,0.0,0.0,0.0,20.0,29.35,24.335417,0.315,0.32,0.317875
2019-03-29,GONIKOPPAL,Kodagu,1162,28000,31592,28500,1.9759743628162896,20.1,28.65,23.689583,0.0,0.3,0.045833334,22.8,28.2,25.133333,0.145,0.152,0.14779167
2019-03-30,GONIKOPPAL,Kodagu,596,28000,36000,30000,1.9759743628162896,21.2,28.85,23.697916,0.0,1.5,0.112500004,23.0,27.55,25.020834,0.149,0.168,0.15545835
2019-03-30,SOMWARPET,Kodagu,1247,27000,30000,30000,1.9759743628162896,19.8,29.0,23.008333,0.0,0.5,0.029166667,21.4,26.85,23.68125,0.316,0.32,0.31766668
2019-03-30,SOMWARPET,Kodagu,40,43000,43000,43000,1.9759743628162896,19.8,29.0,23.008333,0.0,0.5,0.029166667,21.4,26.85,23.68125,0.316,0.32,0.31766668
2019-04-03,GONIKOPPAL,Kodagu,76,28000,30000,29500,0.6976038678125893,18.35,30.3,23.454168,0.0,0.6,0.029166669,21.4,28.0,24.50625,0.181,0.189,0.18604167
